Pursat_PV,Phnom_Penh_PV,Siem_Reap_PV,Kampot_wind,Viet_wind
0.0,0.0,0.0,17322.828150683647,9997.541465784549
0.0,0.0,0.0,13036.748725417361,8669.142526739157
0.0,0.0,0.0,9700.43089930641,8479.286595889354
0.0,0.0,0.0,8206.80717806036,8531.456110932366
0.0,0.0,0.0,7693.069156804619,7952.422897280042
0.0,0.0,0.0,7489.556444581421,7954.38271296468
0.0,0.0,0.0,7704.735270750854,8463.233086558404
0.0,0.0,0.0,7502.101987171,8675.270811470906
6268.400238786517,8303.70781682176,6828.987388627581,7094.088516365556,8781.216045149418
28923.8200260193,30215.290549690504,25277.872266748243,7210.841597114894,9733.069085152822
48179.74308824256,49320.18647325005,46757.89136184169,7471.372341816883,10023.205422058347
61112.21306555678,62633.566023351144,59438.872475118995,7883.9113592631375,9243.48958491365
62395.467005919236,61180.453648421295,66851.60926928732,7358.751456471173,7822.454814859864
71229.95835178859,65927.48157080184,69329.5151091845,6131.308483424757,6300.192523685932
67823.11475387614,64546.61583402287,65187.82816382765,5730.000156890164,5051.155230017825
60526.326661424646,54778.2732177646,58708.14836709658,6382.432453008285,4487.209792960502
48708.92362672526,49164.690718043064,48003.37714874415,6426.373462912982,4674.690092667852
32899.3775692527,35588.741911541954,32944.33034348969,6322.863321669834,5233.22898326748
14092.500962045944,15398.051347973156,14749.044213264313,6271.457067625333,6203.52013006977
-0.0,-0.0,-0.0,6942.890875306794,7682.08585499894
0.0,0.0,0.0,8629.277928167712,9611.942547038392
0.0,0.0,0.0,10028.922519857058,12259.468925635738
0.0,0.0,0.0,11054.194724506227,14690.385896424857
0.0,0.0,0.0,12149.245636049402,15550.274752441632
0.0,0.0,0.0,14040.391212509068,15032.18659215023
0.0,0.0,0.0,16513.935748469437,13449.844405975662
0.0,0.0,0.0,17200.994361904905,10539.891155467943
0.0,0.0,0.0,15643.702132038168,8378.196623568818
0.0,0.0,0.0,12676.133568624758,7452.382257061298
0.0,0.0,0.0,9941.046069357348,7754.8717678388
0.0,0.0,0.0,7986.206710827149,10298.865717501541
0.0,0.0,0.0,8540.09412211983,17949.489987400084
5664.046166244041,6057.923293471819,6341.780845496963,11921.05899224594,28812.057215992034
25202.183974807624,13075.399017482143,26863.951417457636,16999.3466775177,29338.695189116384
43554.26357913258,24455.4262463241,46007.7376529044,22951.283393490397,25655.48276559947
56890.613099524315,34063.94697867797,59652.82978471493,25757.408032464115,21403.749441062748
65385.33763102335,62470.89158226189,67968.43700885805,24441.426503381288,18694.374817998163
69010.20572195164,65596.50748635158,71174.20925825069,19896.81078745572,18031.159377619417
66659.07592604468,63674.7408284612,68586.36228771906,15225.536998824113,19474.188375032947
60803.250121877674,58389.13926722972,61832.384431953884,14349.753476445743,21908.9837916629
49707.61449867004,48012.174033185795,50583.24130215735,17725.089357581488,23056.983108148106
34577.47691173939,33092.366141091275,35217.500189473336,25507.991776018636,26226.843293203343
15273.176321377614,14193.809273234374,15861.894829936564,34022.63044098161,32738.311505254747
25.576737597252933,-0.0,117.73077482112956,37263.36738289971,40257.72003321803
0.0,0.0,0.0,39281.031501740435,44749.04602791324
0.0,0.0,0.0,44371.213448056136,45598.17759638516
0.0,0.0,0.0,48048.90658455413,43958.034420567456
0.0,0.0,0.0,46670.106331169045,41385.17869410745
0.0,0.0,0.0,41940.522031484805,42073.878284694
0.0,0.0,0.0,38235.67618805452,43795.09203384552
0.0,0.0,0.0,37233.33293295598,41500.820995296446
0.0,0.0,0.0,40105.48938665852,38754.10216039014
0.0,0.0,0.0,40948.93389257421,40438.62427488654
0.0,0.0,0.0,42973.02437984459,46904.66183016034
0.0,0.0,0.0,47021.6713575524,52438.57233203237
0.0,0.0,0.0,50831.92781623162,52935.81398457789
6356.227887040416,7334.813088161176,5604.877245306596,52406.09316408397,52615.09613941488
26057.849614738763,27643.320529158573,26073.89669020106,51983.10586230718,50140.84119593562
43892.765526089985,46173.10826308604,38097.693493935505,49853.1900281417,43416.3665550967
56871.00173115998,59283.33758864155,45491.16224866678,44212.90581666496,31908.049882631014
65121.03119095601,67099.66487857347,66223.89053877901,31828.089909484657,20576.114088435235
68368.06508387107,69890.76173350577,69332.70708612865,20941.987631624423,16389.48854002361
63396.9741582981,65118.776131645085,65259.27032238815,16024.453696363053,18534.850689189978
57330.12730862582,59174.802074138155,59243.80240774387,16327.047449495112,22321.568268787814
47024.832586383636,34625.35929072719,48657.476589185986,20016.061143881994,26839.76905438389
17589.47609451507,33411.00843113458,33665.59056081425,25191.508504365647,29019.895375145883
14614.486900502705,14608.290231625337,15091.714547293277,27206.898651992757,30372.846201019085
-0.0,-0.0,18.526942901726446,26471.821685450563,32937.9334803336
0.0,0.0,0.0,24523.751298847415,39390.59093041512
0.0,0.0,0.0,29450.207300783277,44955.09770477146
0.0,0.0,0.0,39441.19842608909,43183.89560360109
0.0,0.0,0.0,46118.65115993041,42269.17130193054
0.0,0.0,0.0,45948.35727190194,40258.93008418945
0.0,0.0,0.0,45954.017479495575,34983.82272921414
0.0,0.0,0.0,40092.682931711264,28464.804854997805
0.0,0.0,0.0,28364.93009090497,23932.816002882155
0.0,0.0,0.0,19211.88551402804,21938.75778256572
0.0,0.0,0.0,15574.425455540835,23771.246294509783
0.0,0.0,0.0,15379.825009283884,27181.98359935661
0.0,0.0,0.0,19362.11175277363,34822.16906268494
6475.006218870839,7499.422435253118,6015.775907295389,25265.65259972792,42588.06892825269
25913.065882741306,27768.328749454624,25130.392787203386,30576.128350560994,50165.674290726114
43903.23752409405,45634.19934183966,41992.618272309504,39182.298360174995,51855.55811612657
57809.9523768286,58391.454969367325,55095.39845916446,44166.58763473154,51932.58938544419
65939.83753360037,65457.94713268898,62810.94887354307,42472.345876695654,51163.20723160606
69372.52737423837,67890.91113415986,66004.87407431801,39263.197226758566,48156.1953429449
64053.03882782754,64008.599202744634,62013.989118696765,41684.33064588023,40448.70243972017
58139.05012386124,58454.004366179484,56761.52154208671,42698.33055043223,27964.72818770672
48183.708687316044,48408.090516115975,46964.6730563873,36059.82143654778,15163.30677387594
33463.35555988444,33670.554812833456,32580.077481372067,28311.320534045528,9044.355439904315
15204.092123759567,14790.805919102759,14648.13746032676,26090.09084526663,10956.23360419034
60.89027331123555,-0.0,-0.0,24841.063823915138,17617.418795829322
0.0,0.0,0.0,25451.440594246586,26186.394942736468
0.0,0.0,0.0,26413.850460664187,38884.10633853118
0.0,0.0,0.0,28897.452438598208,49840.70879464947
0.0,0.0,0.0,44946.83976607895,51088.14776540981
0.0,0.0,0.0,50669.7378784961,42198.60796112335
0.0,0.0,0.0,43900.26827092924,31101.977803844715
0.0,0.0,0.0,26176.604717372906,25830.82484597175
0.0,0.0,0.0,15835.412759605664,21683.62742191206
0.0,0.0,0.0,12880.321495014263,15726.867091984632
0.0,0.0,0.0,13236.943488307823,12843.388370514253
0.0,0.0,0.0,12961.159143907222,11755.629610061931
0.0,0.0,0.0,8941.123411499246,9981.375077089595
6660.23788353668,7694.65369104075,5858.007159785104,8320.327760910412,10256.61037916246
26520.279235345915,27855.712206022068,24697.96118379088,9811.944376817688,13963.211629688032
44571.108372331335,45780.511343745035,42326.46782862382,7896.971721840231,13688.2024555117
58250.87919038337,59116.86521168247,55149.20418382391,7630.406593123659,10148.953606496569
66681.54322519657,67151.45815924335,63575.07848736473,6478.0110997981965,8265.169444273679
69768.2610015244,70187.1361345021,67336.69592350391,4739.818882975671,8521.475426968822
66847.33319781073,66138.24971934053,65643.07791777288,4752.97377680985,9225.885610705162
60812.521414437135,59359.290633510456,60082.55669115585,7155.073143695188,13337.360094727914
50144.431810401096,48497.42209875737,49742.57588785312,10964.95345952213,19645.794123074444
35544.70529182141,33595.6778944195,34646.454285024935,14735.92175049081,26623.201568600958
16547.705326416635,14785.701647069323,15635.238663246602,17552.877251424758,26756.56739461435
268.1365021545049,-0.0,108.41054988641234,18801.354357915054,21597.62407714859
0.0,0.0,0.0,15323.052668505916,16847.317531536053
0.0,0.0,0.0,12946.86702354706,15153.842239584792
0.0,0.0,0.0,13174.053722571924,17013.299517773212
0.0,0.0,0.0,14526.966122567934,18518.7806308559
0.0,0.0,0.0,18295.092042945253,17992.873897935606
0.0,0.0,0.0,18867.650519934516,16397.14600482697
0.0,0.0,0.0,15110.995819952319,14857.652707355717
0.0,0.0,0.0,10837.966834130835,11760.28466088467
0.0,0.0,0.0,9905.440028087585,10259.48151779637
0.0,0.0,0.0,9600.145374625807,11303.353334413603
0.0,0.0,0.0,7960.653469144737,12918.04383633907
0.0,0.0,0.0,7126.127936577484,15473.35814400231
6609.278678599274,7748.586169005564,5710.686713607447,8782.062730139527,15767.238560610702
25995.205893066206,28094.95806068022,24316.039322725912,9865.876161935088,15033.922431855328
43287.57949965424,45953.67815439899,41405.607780991944,12327.540655647383,16753.055594428504
56503.53217695433,42210.72614837217,54390.70643302743,15174.577373110455,20966.336932024762
64529.29757624097,67290.08977607636,62210.55089058651,16038.1981606248,20867.234694444585
67887.2880839197,70358.38149883325,65220.75961107787,17142.72250251335,18919.35356427202
63944.9047998497,66219.58425962443,62995.56964410717,19696.57330739357,19217.252630388928
57859.927059284695,59237.70736822006,57309.27251185279,19069.357952583934,19138.468098727615
47256.311503483135,48095.7523511143,47006.41153355897,16182.78409955445,15583.983663932004
24872.69178859964,32815.94391932428,32715.500871318123,14862.795636884368,12592.308242375488
4895.950115748191,14366.969237847465,14543.079765590677,14707.631790555679,9721.328833501057
-0.0,-0.0,10.96304182722538,15669.416327299747,8473.745285309446
0.0,0.0,0.0,16910.04799640725,9159.338170612462
0.0,0.0,0.0,16531.125723359775,11238.011879734611
0.0,0.0,0.0,15790.838759634733,14874.462079155615
0.0,0.0,0.0,16133.698746006421,21371.693840732318
0.0,0.0,0.0,17516.819333284406,30505.84874123554
0.0,0.0,0.0,19228.69424500223,35212.35985883651
0.0,0.0,0.0,24716.578499801555,37106.384761973226
0.0,0.0,0.0,31798.300756083096,37598.20744203914
0.0,0.0,0.0,37545.147122853945,36198.91467490961
0.0,0.0,0.0,39727.50321132822,30015.7974237864
0.0,0.0,0.0,33959.591238736146,22988.320572111268
0.0,0.0,0.0,28101.830065546907,18742.726306655088
6465.904594692154,8069.749015907854,6133.957001656607,24087.509704051816,20959.712685440467
25024.083010885992,28036.947346668643,25091.24187940097,20380.003883057598,30446.35956613333
42310.13548314669,45432.27721204196,42329.48020864806,18730.29225836037,41332.58302118726
55218.71454043802,57441.917920317355,54525.34293670568,20667.292638866802,48377.9803098479
63416.45461173528,64484.839467860125,61867.09848959113,24604.69536696753,49205.44276990839
66692.21751671366,67363.17094115395,61008.36960115227,32461.05629141989,49577.00814833412
65213.888761610615,65970.87799760226,64261.04859109024,40576.958256714825,50707.156760303995
59090.325019935015,59877.6556521113,58718.98863426689,46141.065487730724,51621.258156939264
48610.89645559898,49482.46319517892,41486.36006756939,49702.98194991276,50413.109716230836
34055.45229722678,34505.41751351038,34052.60904426094,50061.12965984173,48813.90825507202
15406.250222790939,15263.788277557402,15439.445787871247,47482.687060312724,44361.82247433138
103.98862141220224,56.662366075618884,141.04900274389624,41614.28873592579,39318.66858475882
0.0,0.0,0.0,41992.297780820845,39206.65523983415
0.0,0.0,0.0,43170.64487911022,41194.083265181835
0.0,0.0,0.0,42865.98462516366,40832.876256824275
0.0,0.0,0.0,38385.2267535029,38756.72062032921
0.0,0.0,0.0,34033.8444759892,35680.62964452498
0.0,0.0,0.0,32262.340569243886,35887.97625469731
0.0,0.0,0.0,29065.88409929948,33454.6029856811
0.0,0.0,0.0,24196.675880676397,26739.004540944905
0.0,0.0,0.0,21077.3379232356,23372.154825437367
0.0,0.0,0.0,19803.833224730573,23805.408461492767
0.0,0.0,0.0,21169.53081324063,25838.26947767545
0.0,0.0,0.0,20890.61870955691,27305.586140153013
7197.567698009605,8443.822930338873,6943.32192670227,21279.27766019352,29065.933515499724
26799.666864297877,29228.270724839276,26428.565372056943,20384.327349516352,27256.762567809717
44178.629686609864,47031.81651090126,43755.470837999965,16623.291206726935,22625.367323835064
51356.228703135275,59108.41334764804,50291.178831041674,13376.169373521036,15301.883204219816
64740.74992463939,66228.65843199578,57486.97253596561,9869.77336977633,10519.314354036087
67992.69010706063,62782.636236470426,60565.9283549021,6641.800073688663,6077.396911923305
65262.8686011104,64480.223372452885,63876.24378733081,3943.878578037358,902.6936183176058
59377.18897815329,58000.74268980482,58162.23815786626,1438.7977779654295,0.0
48750.50238869305,47461.0074028689,48129.59003435131,0.0,0.0
34120.01564495836,32543.580068147316,33391.67721491277,0.0,0.0
15362.829903355008,14284.089117095116,15086.744309356196,0.0,332.22328251325496
105.1948628512938,-0.0,48.96385767604865,37.15091642194446,1247.3977813455658
0.0,0.0,0.0,819.4363967128792,855.7765586001223
0.0,0.0,0.0,1163.3359482456212,560.2666004720459
0.0,0.0,0.0,747.8625433339323,580.9387225741366
0.0,0.0,0.0,1045.847007051892,767.4572380425017
0.0,0.0,0.0,1141.0049630976503,1072.846707511776
0.0,0.0,0.0,831.9047245297065,1119.946807166577
0.0,0.0,0.0,720.9885902987309,714.4281032466837
0.0,0.0,0.0,195.19520176878353,377.89665702494125
0.0,0.0,0.0,0.0,211.4955208475909
0.0,0.0,0.0,0.0,353.1185758008093
0.0,0.0,0.0,384.7055418574795,409.5423985905321
0.0,0.0,0.0,515.8522379679603,486.8042303290812
7008.414938130177,8031.736913866254,6933.628638608693,372.3636388570265,637.256654931389
26144.026999068214,27805.550204480387,23188.681450523785,98.73083793561845,922.5533056325992
43463.05701476425,44901.5247144569,37659.0148178479,0.0,1955.3134416085684
50263.64599940227,57342.41919684819,49303.169383040055,0.0,3004.2531068881444
64572.67054490595,65067.69883101336,51211.43682895111,0.0,5108.261247531816
62709.00732102147,68645.84755291398,44183.60131198061,675.4930845238225,8166.901022827785
61977.90396601899,66300.4453553173,63744.45812497602,4267.696060936001,12472.322624592322
59179.66847249081,60108.01257235272,58433.57445981974,12788.746238593434,16428.038817135726
43689.699201850206,48992.000327138725,48536.41750378284,19367.21178888352,13473.667432670913
33881.176268206844,33906.608253532475,31855.76033780646,18179.99980130806,11517.94971992601
15238.665300594641,14713.303088161592,15247.712597367305,17659.08869380314,13611.029798511307
95.6103948802247,-0.0,90.07494936730056,16816.575266759883,14651.515439630526
0.0,0.0,0.0,13531.106605790565,14927.177158529532
0.0,0.0,0.0,10123.113629198617,18577.259612340113
0.0,0.0,0.0,12102.26236034513,22303.863309552926
0.0,0.0,0.0,15366.664455980788,25186.391952694863
0.0,0.0,0.0,18402.843513870663,28080.254736946095
0.0,0.0,0.0,22838.292392066724,35294.84867867425
0.0,0.0,0.0,25742.837685892147,40031.08653391929
0.0,0.0,0.0,28082.945536252766,41424.909884232824
0.0,0.0,0.0,30703.6884788665,40228.223539802566
0.0,0.0,0.0,32085.060833795076,37186.37781544356
0.0,0.0,0.0,32903.87934368678,35898.20373250711
0.0,0.0,0.0,33058.50657880872,35223.749952039
6932.948966447431,8037.460430316857,6457.994490766592,31086.370527306663,33691.72514820108
26142.747692157594,27865.26204114613,25377.680652095896,24238.236623449015,26742.512603046274
40627.263025303066,45459.498587938695,42507.20702122344,18566.16097961188,20612.25624224283
56153.19294319045,58359.1953425779,55043.11583310212,15814.01944852767,16854.61834288643
64130.794873903695,33499.651219390544,63164.521090734095,15104.585902075856,15880.56306666613
67510.20587274004,42461.53496632074,66572.7748967312,15523.293096253445,16824.157288601204
52909.41521019608,66902.73080452683,64687.06857658641,14201.18822741844,20644.058680506674
58767.37264802256,60270.58751235575,58838.651360820004,16063.486945817189,28428.641870103136
48609.922093824825,49006.2359058312,48316.43243735136,16437.37957863116,35805.19640544717
33843.19946510018,29142.171853545948,33462.621182741175,15766.574563939172,37823.04217702483
15446.379263777006,14383.21851690778,14673.467768866825,15256.713211894525,28333.89339525363
97.43967303718644,-0.0,-0.0,11601.925195470953,16881.647634289668
0.0,0.0,0.0,4579.424086793595,8709.454503674682
0.0,0.0,0.0,1879.9271677083584,2961.9765832784183
0.0,0.0,0.0,2861.2595786381908,3034.8732076334322
0.0,0.0,0.0,5024.056077103682,6285.295448218196
0.0,0.0,0.0,5819.1982402625,8727.243808347252
0.0,0.0,0.0,6220.2051993950245,9428.965069285867
0.0,0.0,0.0,5888.1636699840565,9501.436832011157
0.0,0.0,0.0,6144.02709808469,10127.100510190341
0.0,0.0,0.0,7180.7412610549445,12241.151184136736
0.0,0.0,0.0,10243.68719378832,15246.44499138535
0.0,0.0,0.0,15638.669355970578,24739.784248556047
0.0,0.0,0.0,18845.489599765624,29567.538346716912
7809.275768800111,8597.21764396165,3757.7593699257427,21503.8158580001,30861.21796056928
28299.69019321279,28813.985447292376,3380.882434529932,24061.32353686382,30726.914219286984
46830.44188221388,46589.1151750997,11074.39794543967,23232.803854291138,34008.19999518469
60163.07491252671,59670.33418931998,17228.635465499392,22371.657499788358,34589.575090988794
61131.40223816256,67517.08935794902,46944.48506075218,23513.55138564615,32870.01217280799
70663.8237782604,70414.05511281009,71137.70285211572,29414.212974245154,29632.486534257518
66896.80375134874,67742.63311572131,67083.03881491022,36416.232720892964,29428.3487783452
60391.90500948409,61143.67965700416,60983.460051550464,39714.82433805734,31920.324157965162
49783.88261933921,50173.79198222807,50011.01406113747,38536.81552507174,37695.14222239832
34965.78942374913,34800.1361243449,35074.56105159595,39041.17641624714,40612.55639292268
9613.426940765139,15177.331134232501,15735.755970963042,40699.89426400317,37824.23259631048
190.6986702300827,93.94145821324237,188.87483171242786,35649.449520298214,32058.114859545214
0.0,0.0,0.0,26003.634258404676,31554.396263412866
0.0,0.0,0.0,25334.053262108762,40696.06110386705
0.0,0.0,0.0,39520.95934490279,47225.24186996476
0.0,0.0,0.0,48514.795571491246,47134.17768434861
0.0,0.0,0.0,49075.761151400184,43920.15549925184
0.0,0.0,0.0,47223.59334965909,44668.63453169138
0.0,0.0,0.0,48330.32274399551,47718.674951396584
0.0,0.0,0.0,49328.50856753822,49945.267621553656
0.0,0.0,0.0,49272.5314328948,51658.03088526347
0.0,0.0,0.0,49157.28064598511,52641.84472548166
0.0,0.0,0.0,49389.25573308724,52667.48697957289
0.0,0.0,0.0,49815.018125511815,52801.91962595365
8030.480975001052,8976.188466965787,7618.333758220814,51452.24746951899,53074.96681714224
28218.697786389916,29616.589353158462,27334.678211299753,52388.28016011589,52678.87386036866
46267.40853659738,47673.49951172153,44482.45150993863,52023.032337372235,52645.070151713146
59022.60613304975,60480.670508571435,42558.3582038908,49841.59783124695,52622.094863653096
42151.57499725901,68208.51113538754,52798.448936128356,47208.21117643511,52682.896080169514
45899.71989248321,70769.12545159909,40490.260347459385,47040.663947838584,52648.084807193794
52768.66083311641,66210.28467427527,63910.27950828985,48351.323223109874,51816.840777943624
59027.9569441003,59397.450959119466,58388.112271485516,46591.748185345125,44108.739059127205
48181.89852516778,48121.95398799886,47898.32863210451,40175.02577776952,37355.55554553058
33746.304998829146,32859.91258345576,33300.15302395397,34543.56975237408,41978.36833997862
15551.055767714426,14328.498187398169,15187.837148138065,37542.097340358414,43524.596028169246
183.03907954917847,-0.0,89.59526799616927,39183.85438851553,43175.834873807726
0.0,0.0,0.0,36111.51487374577,44242.94155871365
0.0,0.0,0.0,35977.2900144825,45074.63671035964
0.0,0.0,0.0,41299.78891593985,48499.16664970488
0.0,0.0,0.0,46232.734956926455,50415.35663165712
0.0,0.0,0.0,49828.26086780454,52458.638459321
0.0,0.0,0.0,51186.84974379658,52947.54543341614
0.0,0.0,0.0,51436.032037401106,53187.27956248219
0.0,0.0,0.0,51146.67040412321,52759.45190207087
0.0,0.0,0.0,49838.15503489679,51109.85476228528
0.0,0.0,0.0,46401.76878696774,50636.95307168055
0.0,0.0,0.0,48281.4030827409,50434.72932627865
0.0,0.0,0.0,49907.79582777377,50415.90080040916
7702.911739131601,8775.509469679904,7096.854820890821,50014.07231347164,50907.28840103435
26938.728942738704,28700.681151809404,26089.996685141814,49907.42253213057,50475.1617592398
44012.79671908612,45688.89912209005,42887.43850261313,49175.17659148104,49066.91789465879
56599.576634545774,58152.45266451614,54894.96035437009,43683.929233057475,43318.40437855406
64248.272674638916,65600.50874382132,62069.24426778961,36226.519653802476,37077.32598739157
67516.41231060198,68393.82664202938,65109.15882199273,31133.402183303373,32484.47706640303
64780.996369159926,65888.26837591088,63573.37400784004,30294.476413916185,30518.1768654694
58646.76607274547,59554.34593810252,57662.235790840416,28748.38504377352,29384.768934093172
47941.07132639745,48609.022021485114,47843.963083202645,31110.034224023395,31484.015391316483
32973.06697076191,33347.40890227712,33076.730513451796,37642.11637679998,36874.628448823656
14813.353940027757,14510.329111213223,14785.414464804202,40390.88833849024,39274.02246213366
44.282140282385335,-0.0,43.70225138065253,42316.48783398005,40494.49851388154
0.0,0.0,0.0,44820.40735543549,42909.76463268429
0.0,0.0,0.0,48230.336803775535,46595.00476574994
0.0,0.0,0.0,49880.447471811836,47779.08019309082
0.0,0.0,0.0,49513.86160727448,44440.32272568218
0.0,0.0,0.0,48356.76278390337,40217.36795293211
0.0,0.0,0.0,43670.97603636657,34634.96292569784
0.0,0.0,0.0,41515.89793325811,30032.961987774033
0.0,0.0,0.0,41543.60143075775,30527.702055723275
0.0,0.0,0.0,40192.124104729475,29710.071867759252
0.0,0.0,0.0,36933.78107910298,26240.523862215236
0.0,0.0,0.0,35164.20332707616,22187.56380965061
0.0,0.0,0.0,33015.15606206342,21105.619705849884
7223.508024258354,8660.954821131558,6524.549844108717,29133.51255487046,20299.368338013675
26245.60909172257,14621.887560323588,25350.428918411868,30473.125522135477,22054.901367329443
43397.77678259006,46103.058254871365,42623.20457114512,33365.560162943526,26700.40693585175
47423.74874841762,58791.46546348117,55092.101046247684,33044.976645183175,29434.16893771462
61810.25600627924,42042.3408504598,63066.22990981262,27472.947282751567,25850.76714677588
50502.642268268464,59672.80784274852,66569.24073220546,19954.552945732346,19330.383092104435
54599.975709712206,45799.42246058111,65349.73534629034,13272.61923360724,14381.76178139919
43984.524465201146,48510.861284405124,59554.336566851474,7863.706939065574,8813.239914072714
40083.407313202886,44580.635271682826,49154.457943332294,3769.3281931469774,4705.0662805565535
34770.84365363743,29818.644313667097,34348.975421143026,897.3155030981089,2032.8366244140323
15875.715555081617,14441.607235367474,15568.071483765805,433.9236686841289,848.2047662257933
267.0852440279653,-0.0,219.20430330918225,476.28138998679617,725.8280947324838
0.0,0.0,0.0,676.3661363702176,1077.1420552354098
0.0,0.0,0.0,1285.3851883381788,2429.070416255409
0.0,0.0,0.0,2470.882400194736,3944.7151523611583
0.0,0.0,0.0,3871.2139523490896,5860.681357036113
0.0,0.0,0.0,5378.7913553853705,7832.019888258692
0.0,0.0,0.0,6939.887340073537,8797.044507860668
0.0,0.0,0.0,5953.4022694698515,7739.350993107444
0.0,0.0,0.0,3005.7164078369597,6111.132249890726
0.0,0.0,0.0,1591.388061978471,3934.37337757478
0.0,0.0,0.0,1770.9382368375739,3477.366029245913
0.0,0.0,0.0,1771.324510016784,4785.714206524432
0.0,0.0,0.0,2304.107760039413,8241.640767762514
8140.03877260892,9102.117885560167,7984.046428054195,1766.8896364003342,12322.351181984452
27667.698571054352,29276.180829008208,27241.83108475227,1602.8708129454183,13530.896134248585
44345.724850219136,46593.76619814358,44139.698842634956,2629.086961821259,12926.170400428835
56256.42431569832,59018.665947107664,26823.106887063586,3745.495227066556,13422.392598729071
63125.664750266485,66162.33429687064,63139.145430869234,4514.1926418688145,15072.551695659184
66067.1575847999,68227.87709757542,65706.94567384933,5473.015932353875,16141.760811932214
64168.9624184597,64539.20316894319,62146.698952469,6877.306525065982,15305.620605555574
58102.686183445374,58054.12048138769,56308.82440750582,8033.401248224004,14631.80411476109
40582.12147651775,47417.79939931334,46235.623484459735,7800.974821396035,14419.777013290497
32955.46899810272,32397.146628518753,32181.79720897407,9027.181721260342,16888.877758820836
4907.303592693946,13874.931968441015,14343.048953029733,13167.32031901984,19660.678004900805
-0.0,-0.0,-0.0,17139.295688115784,20158.35267729282
0.0,0.0,0.0,19720.30823621953,20615.93425511585
0.0,0.0,0.0,21772.425778786113,21466.37894755025
0.0,0.0,0.0,25527.278668520303,19964.87163406002
0.0,0.0,0.0,26951.128800088183,21245.111035862345
0.0,0.0,0.0,27448.742736661297,24867.472586360258
0.0,0.0,0.0,30250.686084269666,27688.032772492865
0.0,0.0,0.0,36246.096257374586,29959.887333971925
0.0,0.0,0.0,39986.208656049705,30775.26467137539
0.0,0.0,0.0,35886.88119138979,28121.523840497415
0.0,0.0,0.0,28252.84546196382,27330.974747474935
0.0,0.0,0.0,26395.725988842412,28338.570601264193
0.0,0.0,0.0,27561.36301506082,30281.46771560618
8168.634526924659,8821.270352203257,7756.714553618548,30277.109465800364,30797.964295209105
27601.440315899446,28166.88415739093,27099.41639569535,31414.212818958546,32739.90872338598
44531.370097149746,45188.44877626217,43981.14004505914,34622.59780244568,41270.46131457171
56952.738621465774,57412.14049953296,56222.445160799616,42287.237959265956,44932.59513213407
64746.58881769072,64941.24306468261,64192.000445015314,42607.17439081013,42646.674960129436
67734.01850596402,67561.97503849762,67877.0210902035,38318.56296467109,37575.967781192616
66053.20442309699,66109.007606862,66202.45951645935,34669.61655171067,33169.89144578928
47796.903508380376,59721.447367403125,60307.58689046992,32545.776387815844,30047.49191912263
48988.71126875297,48506.09395196091,49351.08269707178,36080.350360375596,30424.770859185413
33828.32491779589,33256.13639987932,34055.77721373068,41790.941833861965,33291.06470362952
15231.055832618065,14539.388826113682,15082.551483187055,45581.48093102843,33479.40366662654
82.8985191290232,-0.0,126.84905569598115,49936.48358235,33554.17711892896
0.0,0.0,0.0,51918.59059623546,35571.82381265371
0.0,0.0,0.0,52011.14904888889,38271.39929065552
0.0,0.0,0.0,50590.28539860739,38650.25703859783
0.0,0.0,0.0,47572.92429467096,37916.22653477043
0.0,0.0,0.0,42273.14354733679,33660.59179634798
0.0,0.0,0.0,37241.86228532451,30421.89279851457
0.0,0.0,0.0,33788.15236400316,28557.271293234415
0.0,0.0,0.0,31353.119058835116,29489.719347949234
0.0,0.0,0.0,28866.448463057604,30579.34975026093
0.0,0.0,0.0,26182.475812111512,31190.714866681414
0.0,0.0,0.0,23130.432781896492,29235.831348883825
0.0,0.0,0.0,18886.779896727352,24095.9970147846
8639.372855862175,9743.615630825176,8196.695210427537,16065.598481493098,23095.970460295146
28315.069944964478,29849.570222706785,27766.639247150128,15873.901786094626,25318.065843349374
45189.511399131625,47172.21065790163,44715.96022811704,14903.4139113959,23732.84675033439
47674.57151529002,59213.23687568466,56678.61929580377,12305.22504394851,18963.07307035523
64439.25251223979,66549.01642112706,63754.280800663575,9856.72229386508,14355.940523831667
67760.61797365808,69047.22135941139,66428.61314398579,7832.969785617074,12098.617480885006
62411.202331219196,63312.436518006114,61853.78319455133,6924.138956623672,11471.395566427449
56348.57697869795,56873.05500388365,56112.65943487207,5482.23653656136,9445.722419720565
45696.73793393825,46256.768602300246,45680.02308573304,3695.00390132948,6558.5200109080315
31246.682164733687,31297.663760066585,31181.56061218022,2561.87298017317,4818.647627995148
13440.796501939818,13042.696315849757,13230.142570256186,3192.8640369306677,4969.638239582546
-0.0,-0.0,-0.0,6009.56771366421,7599.1060045830145
0.0,0.0,0.0,8100.0566188491875,7482.137838158858
0.0,0.0,0.0,9296.535464518864,7166.497133608815
0.0,0.0,0.0,11102.997358744768,7171.10188867818
0.0,0.0,0.0,12498.573339673738,7334.572838619008
0.0,0.0,0.0,12056.514535506309,6648.718103024174
0.0,0.0,0.0,8637.969461117616,5514.936457929991
0.0,0.0,0.0,5822.729139110196,3956.207113537434
0.0,0.0,0.0,3686.426077523291,3692.018166280125
0.0,0.0,0.0,2978.3304602347102,4660.453585340001
0.0,0.0,0.0,2347.1589089613026,5955.732433323053
